Mã trường,Trường đào tạo,Ngành,Nhóm ngành,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Loại điểm
DQN,Trường Đại Học Quy Nhơn,Nông học,Thủy sản - Lâm Nghiệp - Nông nghiệp,7620109,Nông học,B00,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Nông học,Thủy sản - Lâm Nghiệp - Nông nghiệp,7620109,Nông học,B03,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Nông học,Thủy sản - Lâm Nghiệp - Nông nghiệp,7620109,Nông học,B04,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Nông học,Thủy sản - Lâm Nghiệp - Nông nghiệp,7620109,Nông học,C08,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,C00,20.25,,THPTQG
DQN,Trường Đại Học Quy Nhơn,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,D01,20.25,,THPTQG
DQN,Trường Đại Học Quy Nhơn,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,D14,20.25,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,19.85,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,19.85,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,19.85,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,7810103,Quản trị dịch vụ du lịch và lữ hành,DI4,19.85,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản trị khách sạn,Du lịch-Khách sạn,7810201,Quản trị khách sạn,A00,18.35,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản trị khách sạn,Du lịch-Khách sạn,7810201,Quản trị khách sạn,A01,18.35,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản trị khách sạn,Du lịch-Khách sạn,7810201,Quản trị khách sạn,D01,18.35,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý tài nguyên và môi trường,Tài nguyên - Môi trường,7850101,Quản lý tài nguyên và môi trường,A00,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý tài nguyên và môi trường,Tài nguyên - Môi trường,7850101,Quản lý tài nguyên và môi trường,B00,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý tài nguyên và môi trường,Tài nguyên - Môi trường,7850101,Quản lý tài nguyên và môi trường,C04,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý tài nguyên và môi trường,Tài nguyên - Môi trường,7850101,Quản lý tài nguyên và môi trường,D01,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý đất đai,Tài nguyên - Môi trường,7850103,Quản lý đất đai,A00,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý đất đai,Tài nguyên - Môi trường,7850103,Quản lý đất đai,B00,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý đất đai,Tài nguyên - Môi trường,7850103,Quản lý đất đai,C04,15.0,,THPTQG
DQN,Trường Đại Học Quy Nhơn,Quản lý đất đai,Tài nguyên - Môi trường,7850103,Quản lý đất đai,D01,15.0,,THPTQG
DHC,Khoa Giáo Dục Thể Chất Huế,Giáo dục Thể chất,Sư phạm - Giáo dục,7140206,Giáo dục thể chất,T00,27.1,,THPTQG
DHC,Khoa Giáo Dục Thể Chất Huế,Giáo dục Thể chất,Sư phạm - Giáo dục,7140206,Giáo dục thể chất,T02,27.1,,THPTQG
DHC,Khoa Giáo Dục Thể Chất Huế,Giáo dục Thể chất,Sư phạm - Giáo dục,7140206,Giáo dục thể chất,T05,27.1,,THPTQG
DHC,Khoa Giáo Dục Thể Chất Huế,Giáo dục Thể chất,Sư phạm - Giáo dục,7140206,Giáo dục thể chất,T07,27.1,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Sư phạm Âm nhạc,Sư phạm - Giáo dục,7140221,Sư phạm Âm nhạc,N00,34.5,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Sư phạm Mỹ thuật,Sư phạm - Giáo dục,7140222,Sư phạm Mỹ thuật,H00,34.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Hội họa,Mỹ thuật - Âm nhạc - Nghệ thuật,7210103,Hội họa,H00,37.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Thanh nhạc,Mỹ thuật - Âm nhạc - Nghệ thuật,7210205,Thanh nhạc,N00,35.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Piano,Mỹ thuật - Âm nhạc - Nghệ thuật,7210208,Piano,N00,34.5,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Diễn viên Kịch - Điện ảnh,Mỹ thuật - Âm nhạc - Nghệ thuật,7210234,Diễn viên Kịch - Điện ảnh liên thông,S00,5.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Thiết kế Đồ hoạ,Thiết kế đồ họa - Game - Đa phương tiện,7210403,Thiết kế đồ họa,H00,37.5,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Thiết kế thời trang,Thời trang - May mặc,7210404,Thiết kế thời trang,H00,33.5,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Quản lý văn hóa,Văn hóa - Chính trị - Khoa học Xã hội,7229042,Quản lý Văn hóa,N00,31.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Quản lý văn hóa,Văn hóa - Chính trị - Khoa học Xã hội,7229042,Quản lý Văn hóa,C00,22.25,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Quản lý văn hóa,Văn hóa - Chính trị - Khoa học Xã hội,7229042,Quản lý Văn hóa,H00,30.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Công nghệ may,Thời trang - May mặc,7540204,Công nghệ may,A00,18.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Công nghệ may,Thời trang - May mặc,7540204,Công nghệ may,D01,18.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Công nghệ may,Thời trang - May mặc,7540204,Công nghệ may,H00,30.0,Điểm năng khiếu nhân hệ số 2,THPTQG - Thang 40
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,C00,18.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,C03,18.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,C04,18.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,"Công tác xã hội, thanh thiếu niên",Văn hóa - Chính trị - Khoa học Xã hội,7760101,Công tác xã hội,D00,18.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Du lịch,Du lịch-Khách sạn,7810101,Du lịch,C00,20.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Du lịch,Du lịch-Khách sạn,7810101,Du lịch,C03,20.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Du lịch,Du lịch-Khách sạn,7810101,Du lịch,C04,20.0,,THPTQG
GNT,Trường Đại Học Sư Phạm Nghệ Thuật Trung Ương,Du lịch,Du lịch-Khách sạn,7810101,Du lịch,D00,20.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310101,Kinh tế,A00,24.5,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310101,Kinh tế,A01,24.5,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310101,Kinh tế,D01,24.5,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,7310101,Kinh tế,D90,24.5,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thống kê kinh doanh,Toán học và thống kê,7310107,Thống kê kinh tế,A00,24.25,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thống kê kinh doanh,Toán học và thống kê,7310107,Thống kê kinh tế,A01,24.25,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thống kê kinh doanh,Toán học và thống kê,7310107,Thống kê kinh tế,D01,24.25,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thống kê kinh doanh,Toán học và thống kê,7310107,Thống kê kinh tế,D90,24.25,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7310205,Quản lý nhà nước,A00,23.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7310205,Quản lý nhà nước,A01,23.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7310205,Quản lý nhà nước,D01,23.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,7310205,Quản lý nhà nước,D96,23.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,A00,25.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,A01,25.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D01,25.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340101,Quản trị kinh doanh,D90,25.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115,Marketing,A00,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115,Marketing,A01,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115,Marketing,D01,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Marketing,Báo chí - Marketing - Quảng cáo - PR,7340115,Marketing,D90,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120,Kinh doanh quốc tế,A00,27.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120,Kinh doanh quốc tế,A01,27.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120,Kinh doanh quốc tế,D01,27.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340120,Kinh doanh quốc tế,D90,27.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340121,Kinh doanh thương mại,A00,25.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340121,Kinh doanh thương mại,A01,25.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340121,Kinh doanh thương mại,D01,25.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,7340121,Kinh doanh thương mại,D90,25.75,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122,Thương mại điện tử,A00,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122,Thương mại điện tử,A01,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122,Thương mại điện tử,D01,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Thương mại điện tử,Kinh tế - Quản trị kinh doanh - Thương Mại,7340122,Thương mại điện tử,D90,26.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính ngân hàng,A00,25.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính ngân hàng,A01,25.0,,THPTQG
DDQ,Trường Đại Học Kinh Tế – Đại Học Đà Nẵng,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,7340201,Tài chính ngân hàng,D01,25.0,,THPTQG
